age,sex,juv_misd_count,juv_fel_count,priors_count,c_charge_degree,c_charge_desc,is_recid
39,Male,0,0,21,(F3),Driving While License Revoked,1
32,Male,0,0,3,(M1),Resist/Obstruct W/O Violence,0
29,Male,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,1
58,Male,0,0,2,(M1),Viol Injunct Domestic Violence,1
23,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,2,(M1),Viol Prot Injunc Repeat Viol,0
23,Male,0,0,3,(M2),Petit Theft,1
68,Female,0,0,5,(F3),Possession of Cocaine,0
26,Female,0,0,2,(M1),Battery,0
23,Male,0,0,1,(M1),Battery,0
51,Male,0,0,0,(F3),Possession of Cocaine,1
51,Male,0,0,0,(F3),Possession of Cocaine,1
32,Male,0,0,0,(F3),Felony/Driving Under Influence,0
28,Female,0,0,1,(M1),Battery,0
25,Male,0,0,0,(M1),Battery,0
40,Male,0,0,5,(F3),Felony Driving While Lic Suspd,1
51,Male,0,0,14,(F3),arrest case no charge,0
27,Male,0,0,2,(M2),Prowling/Loitering,1
49,Male,0,0,11,(M1),Viol Prot Injunc Repeat Viol,1
41,Male,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0
36,Male,0,0,0,(M1),Battery,0
52,Male,0,0,0,(F3),Driving While License Revoked,0
28,Male,0,0,5,(M1),arrest case no charge,0
20,Male,0,0,0,(F7),Burglary Dwelling Assault/Batt,0
21,Male,0,0,2,(F3),Possession of Cocaine,1
26,Male,0,0,0,(F3),"Poss 3,4 MDMA (Ecstasy)",0
31,Female,0,0,0,(F2),Agg Battery Grt/Bod/Harm,0
64,Female,0,0,0,(M1),Battery,0
22,Male,0,0,4,(F3),Felony Battery (Dom Strang),0
57,Male,0,0,0,(M1),Battery,0
61,Female,0,0,8,(F3),Resist Officer w/Violence,1
35,Male,0,0,3,(F3),Burglary Structure Unoccup,1
54,Male,0,0,13,(F3),arrest case no charge,0
25,Male,0,0,9,(M1),Battery,0
54,Male,0,0,3,(F3),arrest case no charge,1
39,Male,0,0,0,(F3),Possession of Cocaine,0
24,Male,1,0,1,(F3),Possession of Cocaine,0
29,Female,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
23,Male,0,0,2,(F3),arrest case no charge,0
50,Male,0,0,26,(F3),arrest case no charge,0
48,Male,0,0,8,(F3),Possession of Cocaine,1
30,Male,0,0,6,(M1),Resist/Obstruct W/O Violence,1
26,Male,1,0,10,(F3),Possession of Cocaine,1
36,Male,0,0,2,(F3),arrest case no charge,0
37,Male,0,0,12,(F3),Pos Cannabis W/Intent Sel/Del,1
26,Male,0,0,4,(F2),Burglary Dwelling Occupied,1
29,Male,0,0,7,(M2),Petit Theft,1
26,Male,0,0,1,(M1),Viol Pretrial Release Dom Viol,1
60,Male,0,0,2,(F3),Possession of Cocaine,0
27,Male,0,0,2,(F3),Poss/Sell/Del/Man Amobarbital,1
41,Male,0,2,16,(F3),Grand Theft in the 3rd Degree,1
22,Male,0,0,1,(F3),Poss Contr Subst W/o Prescript,0
28,Male,0,0,3,(F3),arrest case no charge,0
33,Male,0,0,13,(F3),Carrying Concealed Firearm,1
28,Male,0,0,2,(F3),arrest case no charge,1
55,Male,0,0,0,(M1),Battery,1
21,Male,1,0,6,(F2),Burglary Unoccupied Dwelling,1
30,Male,0,0,1,(F3),Burglary Structure Unoccup,0
28,Male,0,0,2,(F7),Kidnapping / Domestic Violence,1
28,Male,0,0,2,(F7),Kidnapping / Domestic Violence,1
22,Female,0,0,0,(M1),Battery,0
24,Female,0,0,2,(M1),Battery,0
29,Female,0,0,6,(F3),Possession of Cocaine,1
45,Male,0,0,5,(F3),Felony/Driving Under Influence,0
24,Male,0,0,2,(M2),Tresspass Struct/Conveyance,1
50,Male,0,0,12,(F3),Possession of Cocaine,1
24,Male,0,0,1,(M1),Battery,1
47,Male,0,0,1,(F3),arrest case no charge,0
57,Male,0,0,1,(M1),Battery,0
54,Male,0,0,6,(F2),Aggravated Battery / Pregnant,0
40,Male,0,0,2,(F3),Aggravated Assault W/Dead Weap,0
42,Female,0,0,0,(M1),Battery,0
35,Male,0,0,5,(F3),Cruelty to Animals,0
30,Male,0,0,0,(F3),Driving While License Revoked,1
53,Male,0,0,1,(F2),Dealing in Stolen Property,0
31,Female,0,0,2,(M2),Exposes Culpable Negligence,0
34,Male,0,0,0,(M1),Battery,0
25,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
83,Male,0,0,4,(F2),arrest case no charge,0
46,Male,0,0,15,(F3),Uttering a Forged Instrument,0
35,Male,0,0,1,(M2),Battery,0
31,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
23,Male,0,0,4,(F3),Grand Theft in the 3rd Degree,0
47,Male,0,0,9,(F3),Felony Battery w/Prior Convict,1
31,Male,0,0,4,(F3),Agg Fleeing and Eluding,0
35,Male,0,0,1,(F3),Delivery Of Drug Paraphernalia,0
27,Female,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
24,Female,0,0,3,(F3),Possession of Cannabis,0
28,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
24,Male,1,0,9,(M2),Operating W/O Valid License,1
22,Female,1,0,2,(F2),Aggrav Battery w/Deadly Weapon,0
58,Male,0,0,12,(M1),Viol Pretrial Release Dom Viol,0
45,Male,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0
30,Female,0,0,2,(F3),Grand Theft in the 3rd Degree,0
30,Male,0,0,5,(M2),arrest case no charge,1
36,Male,0,0,4,(M2),Driving License Suspended,0
43,Female,0,0,22,(MO3),Trespass Private Property,1
20,Male,0,0,0,(M1),Battery,0
50,Male,0,0,0,(M1),Battery,0
24,Female,0,0,2,(F3),Possession Of Methamphetamine,1
42,Female,0,0,3,(F3),False Ownership Info/Pawn Item,0
29,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,1
28,Female,0,0,2,(F3),Burglary Conveyance Unoccup,0
36,Male,0,0,0,(M1),Battery,0
31,Male,0,0,0,(M2),Assault,0
29,Male,0,0,4,(F3),arrest case no charge,0
25,Male,0,0,5,(F3),arrest case no charge,1
36,Male,0,0,4,(F2),Aggrav Battery w/Deadly Weapon,0
24,Male,0,0,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1
28,Male,0,0,5,(F3),Driving While License Revoked,0
25,Male,0,0,1,(M2),Petit Theft,0
31,Male,0,0,0,(M1),Battery,1
23,Male,0,0,0,(F3),Aggravated Assault W/dead Weap,0
29,Male,0,0,4,(M1),Viol Injunct Domestic Violence,1
29,Male,0,0,4,(M1),Viol Injunct Domestic Violence,1
51,Male,0,0,11,(M1),Petit Theft $100- $300,1
34,Male,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,0
29,Male,0,0,12,(F3),Driving While License Revoked,1
39,Male,0,0,11,(M1),Opert With Susp DL 2nd Offens,0
39,Male,1,0,13,(F3),Possession of Cocaine,1
20,Female,0,0,0,(M1),Battery,0
24,Female,0,0,4,(M1),Battery,0
35,Male,0,0,0,(F3),Possession of Cocaine,0
36,Female,0,0,0,(M2),Burglary Structure Unoccup,0
59,Male,0,0,15,(M1),arrest case no charge,1
19,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
25,Male,0,0,3,(F3),Driving While License Revoked,0
23,Male,0,0,3,(F3),Grand Theft (Motor Vehicle),1
23,Male,0,0,3,(F3),Grand Theft (Motor Vehicle),1
31,Male,0,0,15,(F3),Felony Driving While Lic Suspd,0
34,Male,0,0,2,(F3),arrest case no charge,0
28,Female,0,0,0,(M1),Battery,0
53,Male,0,0,0,(M1),Resist/Obstruct W/O Violence,0
34,Male,0,0,12,(F3),Unauth C/P/S Sounds>1000/Audio,0
63,Female,0,0,1,(F3),Possession of Cannabis,0
21,Male,0,0,0,(F3),Tampering With Physical Evidence,1
21,Female,0,0,0,(F3),Possession Of Alprazolam,1
47,Male,0,0,28,(F3),Corrupt Public Servant,1
25,Male,0,0,3,(F3),arrest case no charge,0
34,Male,0,0,7,(F3),Possession of Cocaine,1
42,Female,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
43,Male,0,0,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
22,Male,0,0,0,(F3),Robbery Sudd Snatch No Weapon,0
58,Male,0,0,4,(F3),Felony Petit Theft,1
40,Female,0,0,4,(F3),Grand Theft (Motor Vehicle),1
20,Male,0,0,1,(M1),Attempt/Solicitation/Conspiracy,0
36,Male,0,3,16,(F3),arrest case no charge,1
23,Female,0,0,0,(M1),Battery,1
23,Female,0,0,0,(M1),Battery,1
34,Male,0,0,5,(F3),Possession Burglary Tools,1
56,Male,0,0,13,(F3),arrest case no charge,0
52,Female,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
56,Male,0,0,0,(F3),False Imprisonment,0
53,Male,0,0,1,(F3),Felony Battery (Dom Strang),0
37,Female,0,0,0,(M2),Exposes Culpable Negligence,0
50,Female,0,0,0,(M1),Battery,0
25,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,1
22,Male,0,0,0,(F3),Possession of Cocaine,1
43,Female,0,0,0,(M1),Battery,1
43,Female,0,0,0,(M1),Battery,1
30,Male,0,0,1,(M1),Battery,0
25,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
29,Male,0,0,0,(F3),Battery on a Person Over 65,0
24,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
29,Male,0,0,7,(M1),Battery,1
27,Female,0,0,3,(F3),Possession Of Amphetamine,0
20,Female,0,1,1,(F2),Attempted Strongarm Robbery,0
24,Female,0,0,0,(F3),Possession Of Heroin,0
74,Female,0,0,0,(F3),Felony Petit Theft,0
27,Male,0,0,8,(M1),arrest case no charge,1
27,Male,0,0,8,(M1),arrest case no charge,1
37,Male,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1
39,Male,1,0,8,(F3),Possession of Cocaine,1
29,Male,0,0,5,(F3),Driving While License Revoked,0
26,Male,0,0,3,(F3),Burglary Structure Unoccup,0
25,Male,0,0,0,(M1),Unlaw Use False Name/Identity,1
35,Female,0,0,5,(F3),Neglect Child / No Bodily Harm,0
44,Female,0,0,0,(M1),Battery,0
45,Male,0,0,17,(F3),arrest case no charge,0
29,Male,0,0,1,(M1),Battery,1
36,Male,0,0,1,(F3),arrest case no charge,0
61,Male,0,0,13,(F3),Possession of Cocaine,1
26,Male,0,0,2,(F3),Carrying Concealed Firearm,0
30,Male,0,5,7,(F3),Grand Theft in the 3rd Degree,0
34,Male,0,0,3,(M1),Battery,0
28,Male,0,0,1,(M1),Resist/Obstruct W/O Violence,0
29,Male,0,0,1,(F3),arrest case no charge,0
26,Female,0,0,1,(F3),arrest case no charge,0
39,Female,1,0,11,(F3),Felony Petit Theft,1
22,Male,1,0,3,(F3),Grand Theft in the 3rd Degree,1
28,Male,0,0,4,(F2),Burglary Unoccupied Dwelling,0
28,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
51,Male,0,0,1,(F3),Possession Of Alprazolam,1
51,Male,0,0,1,(F3),Possession Of Alprazolam,1
35,Female,0,0,0,(M1),Battery,0
23,Female,0,0,0,(M1),Battery,0
29,Male,2,1,6,(F3),Crim Use of Personal ID Info,1
20,Male,0,0,0,(F3),Uttering a Forged Instrument,1
60,Male,0,0,0,(F1),Aggrav Child Abuse-Causes Harm,0
24,Male,0,0,1,(MO3),arrest case no charge,1
21,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
23,Female,1,0,2,(M1),Battery,0
33,Female,0,0,5,(F3),Aggravated Assault W/Dead Weap,0
21,Male,0,1,1,(F2),arrest case no charge,1
59,Male,0,0,3,(M1),Battery,0
26,Male,0,0,4,(F3),Tamper With Witness/Victim/CI,1
38,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
23,Male,0,0,0,(M1),Battery,0
19,Male,3,1,5,(M2),arrest case no charge,1
60,Male,0,0,5,(M1),Battery,0
52,Male,0,0,4,(M1),Battery,0
26,Male,0,0,2,(F3),Poss Pyrrolidinovalerophenone,0
28,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
23,Male,0,0,2,(F2),arrest case no charge,1
21,Male,0,0,1,(F3),Obstruct Officer W/Violence,1
52,Male,0,0,0,(M1),Battery,1
56,Male,0,0,12,(F3),Possession of Cocaine,1
40,Male,0,0,1,(M1),DUI Property Damage/Injury,0
48,Female,0,0,8,(M1),Felony Battery w/Prior Convict,1
24,Male,1,0,2,(M2),Cause Anoth Phone Ring Repeat,0
26,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
24,Female,0,0,1,(F3),arrest case no charge,0
59,Male,0,0,5,(M2),Leave Acc/Attend Veh/More $50,0
66,Male,0,0,1,(F2),arrest case no charge,1
70,Male,0,0,0,(M1),DUI Property Damage/Injury,0
54,Female,0,0,6,(F3),Felony Petit Theft,0
19,Male,0,0,0,(F3),Possession Of Alprazolam,0
44,Male,0,0,0,(M1),Battery,0
31,Male,0,0,4,(M1),Battery,1
31,Male,0,0,4,(M1),Battery,1
34,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
34,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
41,Female,0,0,0,(F3),Crim Use of Personal ID Info,0
25,Male,0,0,9,(F3),arrest case no charge,1
60,Male,0,0,2,(M2),Disorderly Conduct,0
27,Male,0,0,1,(F3),Burglary Conveyance Unoccup,0
54,Male,0,1,7,(F3),Burglary Structure Unoccup,0
47,Male,0,0,2,(F3),Possession of Cocaine,0
51,Male,0,0,12,(F3),Felony Driving While Lic Suspd,1
25,Male,0,0,1,(F3),arrest case no charge,0
25,Male,0,0,0,(F3),Felony Battery,1
31,Female,0,0,2,(F3),Aggravated Assault W/Dead Weap,1
44,Male,0,0,2,(F3),arrest case no charge,1
32,Male,0,0,0,(F3),Felony Battery w/Prior Convict,0
36,Male,0,0,1,(F2),arrest case no charge,1
77,Male,0,0,3,(F2),arrest case no charge,0
19,Male,0,0,0,(F3),Crimin Mischief Damage $1000+,0
49,Male,0,0,0,(M1),Driving Under The Influence,0
31,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
30,Male,0,0,1,(F3),Uttering a Forged Instrument,0
29,Male,0,1,3,(F3),Att Burgl Unoccupied Dwel,1
53,Female,0,0,6,(F3),Possession of Cocaine,1
21,Male,1,0,1,(F3),Att Burgl Unoccupied Dwel,1
21,Male,0,0,0,(F3),Resist Officer w/Violence,0
27,Female,0,0,1,(F3),Fraudulent Use of Credit Card,1
50,Female,0,0,2,(F3),Felony Petit Theft,0
65,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
59,Female,0,0,0,(M1),Driving Under The Influence,0
59,Male,0,0,0,(M1),DUI Property Damage/Injury,0
24,Male,0,0,0,(M1),Battery,0
40,Male,0,0,0,(F2),Aggravated Battery,0
51,Male,0,0,0,(F3),Criminal Mischief,1
34,Male,0,1,10,(F3),Possession Of Alprazolam,1
23,Male,0,1,2,(F3),"Poss3,4 Methylenedioxymethcath",0
31,Female,0,0,4,(F1),arrest case no charge,0
30,Male,0,0,1,(F3),Poss Unlaw Issue Driver Licenc,1
52,Male,0,0,1,(F3),Tampering With Physical Evidence,0
29,Male,0,0,1,(F3),Burglary Unoccupied Dwelling,1
24,Male,0,0,15,(F3),arrest case no charge,1
24,Male,0,0,15,(F3),arrest case no charge,1
38,Male,0,0,2,(F2),Aggrav Battery w/Deadly Weapon,1
22,Female,0,0,0,(F3),Poss of Methylethcathinone,0
43,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
45,Male,0,0,0,(M1),Viol Prot Injunc Repeat Viol,0
32,Male,0,0,5,(F3),Possession of Cocaine,1
36,Male,0,0,0,(F3),Felony Driving While Lic Suspd,0
22,Male,0,0,3,(F1),arrest case no charge,0
55,Male,0,0,0,(F3),Failure To Return Hired Vehicle,0
36,Male,1,0,18,(F3),Possession Of Methamphetamine,0
26,Male,0,0,2,(F2),Burglary Unoccupied Dwelling,1
23,Male,0,0,1,(M1),DUI Property Damage/Injury,0
47,Female,0,0,0,(F3),Aggravated Assault W/dead Weap,0
28,Male,0,0,1,(M2),Driving License Suspended,1
42,Male,0,0,1,(M1),Driving Under The Influence,0
41,Male,0,0,9,(F3),Burglary Structure Unoccup,0
42,Female,0,0,1,(F2),Agg Battery Grt/Bod/Harm,0
21,Male,1,0,1,(F3),Burglary Conveyance Unoccup,0
27,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
32,Male,0,0,1,(M2),Operating W/O Valid License,0
61,Male,0,0,2,(F3),Felony Petit Theft,1
27,Male,0,0,0,(M1),Viol Injunction Protect Dom Vi,0
26,Male,0,0,0,(F3),Felony Batt(Great Bodily Harm),0
41,Male,0,0,1,(M1),Petit Theft $100- $300,0
41,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
28,Female,0,0,1,(M1),Battery,1
58,Male,0,0,1,(F3),Driving While License Revoked,0
43,Male,0,0,0,(F3),Uttering a Forged Instrument,1
30,Male,0,0,3,(F2),Burglary Unoccupied Dwelling,0
33,Male,0,0,21,(M1),Viol Pretrial Release Dom Viol,1
55,Female,0,0,0,(M2),Reckless Driving,0
21,Male,0,0,0,(M2),Burglary Structure Unoccup,0
32,Female,0,0,0,(M1),Battery,0
22,Male,0,0,1,(F3),Tampering With Physical Evidence,1
51,Male,0,0,3,(F3),Possession of Cocaine,0
35,Female,0,0,4,(F3),Pos Cannabis W/Intent Sel/Del,0
20,Male,0,0,2,(F3),Resist Officer w/Violence,1
35,Male,0,0,2,(F3),Possession Of Amphetamine,0
27,Male,0,0,1,(F3),Felony Driving While Lic Suspd,0
37,Female,0,0,3,(F1),arrest case no charge,0
28,Male,0,0,0,(M2),Susp Drivers Lic 1st Offense,1
40,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
41,Male,0,0,3,(M1),Battery,1
24,Male,0,0,0,(M1),Battery,1
33,Female,0,0,3,(M1),Battery,0
25,Male,0,0,4,(F3),Pos Cannabis W/Intent Sel/Del,1
30,Female,0,0,4,(F3),arrest case no charge,0
20,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,1
42,Female,0,0,1,(F3),arrest case no charge,0
40,Female,0,0,15,(F3),arrest case no charge,1
39,Male,0,0,0,(F3),Poss Unlaw Issue Id,1
21,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),0
39,Male,0,0,2,(F3),Poss Contr Subst W/o Prescript,1
24,Male,0,0,0,(F3),Possession of Cannabis,0
41,Male,0,0,0,(F3),Driving While License Revoked,0
39,Male,0,0,1,(F3),Possession of Cannabis,0
39,Male,1,0,9,(F3),Driving While License Revoked,0
24,Female,0,0,3,(F3),Grand Theft in the 3rd Degree,0
50,Male,0,0,1,(M1),Agg Battery Grt/Bod/Harm,0
24,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
29,Male,0,0,0,(M2),Disorderly Conduct,1
39,Male,0,0,35,(F3),arrest case no charge,0
25,Male,0,0,2,(M2),Prowling/Loitering,1
23,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,1
22,Male,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",1
24,Male,0,0,3,(F2),Deliver Cocaine,0
44,Male,0,0,2,(M1),DUI Level 0.15 Or Minor In Veh,0
20,Male,0,0,1,(F3),Fleeing Or Attmp Eluding A Leo,0
33,Male,0,0,3,(F3),Felony Driving While Lic Suspd,0
39,Male,0,0,11,(F3),Possession of Methadone,0
26,Female,0,0,4,(M1),Battery,1
26,Female,1,0,6,(F2),Agg Battery Grt/Bod/Harm,0
26,Male,3,0,3,(M2),Operating W/O Valid License,1
27,Male,0,0,5,(F3),Possession Of Heroin,0
24,Female,0,0,3,(M2),PL/Unlaw Use Credit Card,1
44,Male,0,0,0,(M1),Viol Injunct Domestic Violence,0
36,Male,0,0,1,(F2),arrest case no charge,1
39,Male,0,0,10,(F3),Grand Theft in the 3rd Degree,1
42,Male,0,0,0,(F3),Possession of LSD,0
45,Male,0,0,1,(M1),DUI Property Damage/Injury,0
25,Male,1,0,7,(F3),Resist Officer w/Violence,1
25,Male,1,0,7,(F3),Resist Officer w/Violence,1
28,Female,0,0,7,(F3),arrest case no charge,0
33,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
25,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
50,Male,0,0,0,(F3),Possession of Cocaine,0
32,Male,1,0,5,(F2),arrest case no charge,0
23,Male,0,0,0,(F3),Deliver Cannabis,0
39,Male,0,0,0,(M1),Battery,0
27,Male,0,0,12,(F3),Grand Theft Firearm,1
27,Male,0,0,12,(F3),Grand Theft Firearm,1
35,Female,0,0,4,(M1),Battery,0
23,Male,0,0,1,(F3),Leaving the Scene of Accident,0
38,Female,0,0,0,(M1),Battery,0
30,Male,0,0,4,(F3),arrest case no charge,0
30,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,0
30,Female,0,0,0,(M1),Battery,0
26,Male,1,1,18,(F3),Grand Theft (Motor Vehicle),1
29,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
31,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
22,Female,0,0,0,(F2),Burglary Dwelling Occupied,0
22,Female,0,0,0,(M1),Battery,0
24,Male,0,0,3,(F3),Possession of Cocaine,0
41,Female,0,0,1,(M1),DUI Property Damage/Injury,0
34,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),0
25,Female,0,0,0,(M1),Battery,0
26,Female,0,0,1,(F3),Possession of Cocaine,0
69,Male,0,0,0,(F3),Possession of Cocaine,0
38,Male,0,0,2,(F3),Possession of Cocaine,1
43,Male,0,0,4,(F6),arrest case no charge,0
37,Female,0,0,0,(M1),Battery,0
34,Male,0,0,3,(M1),Viol Prot Injunc Repeat Viol,0
39,Male,0,1,13,(F3),Felony Driving While Lic Suspd,0
21,Male,0,0,0,(F3),Unlaw Pos of Prson ID of another,0
24,Male,0,0,2,(M2),Posses/Disply Susp/Revk/Frd DL,0
44,Male,0,0,7,(F3),Felony DUI (level 3),1
40,Male,0,0,1,(F3),Aggravated Assault W/dead Weap,0
38,Male,0,0,1,(M1),Battery,0
38,Female,0,0,0,(F2),Agg Battery Grt/Bod/Harm,0
31,Female,0,0,0,(M1),Battery,0
29,Female,0,0,0,(M1),DUI Property Damage/Injury,0
20,Male,0,1,1,(F2),arrest case no charge,1
22,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
22,Female,0,0,1,(F3),Possession of Oxycodone,0
51,Female,0,0,0,(M1),Battery,0
25,Male,1,0,6,(F3),Felony Battery (Dom Strang),0
24,Male,0,0,2,(M1),Battery,1
44,Female,0,0,4,(F3),arrest case no charge,0
47,Male,0,0,0,(F3),Poss Pyrrolidinovalerophenone,1
36,Female,0,0,1,(F3),Driving While License Revoked,1
21,Male,0,0,1,(M1),Resist/Obstruct W/O Violence,0
35,Male,0,0,4,(M2),arrest case no charge,0
25,Male,1,0,3,(M1),Battery,1
29,Female,0,0,0,(F2),Burglary Dwelling Occupied,0
25,Male,0,0,6,(F6),arrest case no charge,0
23,Male,0,0,5,(F3),Grand Theft in the 3rd Degree,1
23,Male,0,0,5,(F3),Grand Theft in the 3rd Degree,1
23,Male,0,0,0,(M1),Battery,0
24,Female,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0
22,Male,0,0,3,(F3),arrest case no charge,0
35,Male,0,0,2,(F3),arrest case no charge,1
30,Male,1,0,11,(M1),Possess Cannabis/20 Grams Or Less,0
23,Female,0,0,0,(M1),Possess Drug Paraphernalia,0
19,Female,0,0,0,(M2),Criminal Mischief Damage <$200,1
32,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),1
39,Female,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1
30,Male,0,4,12,(F3),Possession of Cocaine,1
33,Male,0,0,2,(F3),Tamper With Witness,0
30,Female,0,0,9,(F3),arrest case no charge,0
36,Female,0,0,0,(M1),Battery,0
24,Female,0,0,1,(M2),Temporary Tag,0
61,Male,0,0,1,(F1),Lewd or Lascivious Molestation,0
29,Male,1,0,8,(F3),Poss Pyrrolidinovalerophenone,1
54,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
40,Female,0,0,0,(F3),Possession of Cocaine,0
26,Male,0,0,4,(F2),Possession of Hydrocodone,0
53,Male,0,0,4,(F3),Possession of Cocaine,0
20,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
28,Female,0,0,0,(M2),Assault,0
38,Male,0,0,2,(M1),Driving Under The Influence,0
27,Male,1,0,9,(F3),Possession of Cocaine,1
55,Male,0,0,0,(F3),Battery on a Person Over 65,0
59,Male,0,0,0,(F3),Fraudulent Use of Credit Card,0
22,Male,0,1,1,(M1),Battery,0
32,Male,0,0,0,(F3),Poss Unlaw Issue Driver Licenc,0
34,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
55,Male,0,0,1,(M1),Battery,0
24,Male,0,0,2,(F3),arrest case no charge,1
24,Male,0,0,2,(F3),arrest case no charge,1
47,Female,1,0,21,(M1),Battery,1
41,Male,0,0,0,(M1),Battery,0
41,Male,0,0,0,(F3),Possession of Cocaine,0
61,Male,0,0,12,(F3),Felony Battery w/Prior Convict,0
34,Female,0,0,0,(M1),Battery,0
57,Male,0,0,3,(F3),Aggravated Assault W/dead Weap,0
38,Female,0,0,2,(M1),Battery,0
25,Male,0,4,13,(F3),arrest case no charge,1
72,Male,0,0,8,(F3),arrest case no charge,0
23,Male,0,0,0,(F3),Fleeing Or Attmp Eluding A Leo,1
29,Male,0,0,0,(M1),Battery,0
23,Male,0,0,3,(F2),Aggrav Battery w/Deadly Weapon,0
24,Male,0,0,1,(F3),Criminal Mischief,0
20,Male,0,0,0,(F3),Deliver Cannabis,0
44,Male,0,0,1,(F3),Possession of Cocaine,0
38,Female,0,0,1,(M1),DUI Property Damage/Injury,0
56,Male,0,0,5,(F1),Lewd or Lascivious Molestation,1
43,Male,0,0,2,(F3),Crimin Mischief Damage $1000+,1
22,Male,0,0,0,(F7),Burglary Dwelling Armed,1
41,Female,0,0,11,(F3),Grand Theft (Motor Vehicle),0
31,Male,0,0,6,(F2),Felon in Pos of Firearm or Amm,1
32,Male,0,0,0,(F3),Neglect Child / No Bodily Harm,0
29,Male,0,0,0,(F3),Driving While License Revoked,0
22,Male,0,0,1,(F3),Robbery Sudd Snatch No Weapon,1
23,Male,0,0,3,(F3),Grand Theft (Motor Vehicle),1
24,Male,0,0,1,(F3),Possession of Morphine,0
45,Male,0,0,0,(M1),DUI Property Damage/Injury,0
35,Male,0,0,10,(F3),Grand Theft in the 3rd Degree,0
21,Male,1,0,2,(F3),Possession of Cannabis,0
29,Female,0,0,0,(M1),Battery,0
54,Male,0,0,10,(F3),arrest case no charge,0
51,Female,0,0,0,(M2),Leave Acc/Attend Veh/More $50,1
36,Male,0,1,2,(M2),Criminal Mischief,1
25,Male,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0
61,Male,0,0,3,(F3),arrest case no charge,0
24,Male,0,0,2,(F3),Aggravated Assault,0
39,Male,0,0,3,(F3),Felony Driving While Lic Suspd,0
46,Male,0,0,13,(F3),Grand Theft in the 3rd Degree,0
62,Male,0,0,22,(F3),Possession of Cocaine,1
36,Female,0,0,0,(F3),Possession of Cocaine,0
25,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
27,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
22,Female,0,0,3,(F3),Grand Theft in the 3rd Degree,1
34,Female,0,0,9,(MO3),arrest case no charge,1
41,Male,0,0,3,(F3),arrest case no charge,0
30,Male,0,0,8,(F3),False Imprisonment,0
37,Male,0,0,1,(F1),Aggravated Battery On 65/Older,0
